SITE_ID,Agency Codes,MINISTRY,AGENCY,STYPE,NAME,VENDOR_ID,HOTSPOT_ID,ZipCode,county,district,ADDR,LATITUDE,LONGITUDE,E-MINISTRY,E_AGENCY,E_STYPE,E_NAME,E_CITY,E_AREA,E_ADDR
TPEE002314,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區3F精神內科檢查室,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5093211,25.0516732,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The Division of Psychiatry on 3F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002315,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區3F內視鏡室門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5091603,25.0518479,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of Endoscope room on 3F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002316,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區3F檢驗科中央,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5090481,25.0516482,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"In the middle of Laboratory on 3F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002317,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區5F心導管室門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5094251,25.0513072,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of Cardiac catheterization room on 5F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002318,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區5F麻醉科辦公室與恢復室中央,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5094626,25.0515451,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"In the middle of Anesthesiology office and Recovery room on 5F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002319,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區5F內科加護病房配膳室門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5090227,25.0515843,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of Intensive care unit on 5F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002320,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區5F家屬等候區中央,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5091244,25.0513895,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"In the middle of Family waiting area on 5F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002321,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F院長室門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5092211,25.0511752,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of Dean Office on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002322,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F骨科中心外走廊中央,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5095405,25.0512801,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The hallwayof Division of Orthopedics center on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002323,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F第一會議室旁,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5093849,25.0514258,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"Next to the First meeting room on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002324,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F臨床技能中心門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5096635,25.0515619,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance ofClinical skill center on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002325,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F635病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5095025,25.0518041,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of635 ward on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002326,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F626病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5092181,25.0518818,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of626 ward on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002327,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F618病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5088587,25.0517311,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of618 ward on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002328,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F607病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5087895,25.0515951,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of607 ward on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002329,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區7F766病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5096424,25.0516145,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of766 ward on 7F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002330,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區7F756病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5096424,25.0516145,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of756 ward on 7F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002331,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區7F外科醫師執班室門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5094064,25.0513371,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance ofSurgeon duty room on 7F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002332,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區7F745病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5096048,25.0515853,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of745 ward on 7F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002333,379040600E,臺北市政府,臺北市立動物園,藝文場館,動物園-教育中心恐龍館B1F中央,,TAIFO,116,臺北市,文山區,116臺北市文山區新光路二段30號,121.5817934,24.9979611,Taipei City Government,Taipei Zoo,Art and Culture Facilities,Zoo-Education Center Dinosaur Pavilion B1F central,Taipei City,Wenshan District,"No. 30, Sec. 2, Xinguang Rd., Wenshan Dist., Taipei City?116?, Taiwan (R.O.C.)"
TPEE002334,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區7F719病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5089442,25.0517312,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of719 ward on 7F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002335,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區7F707病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5088533,25.0516298,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of707 ward on 7F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002336,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F867病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5093312,25.0511916,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of867 ward on 8F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002337,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F853病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5095082,25.0512644,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of853 ward on 8F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002338,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F民眾休息區中央,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.509127326,25.0513616,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"In the middle of waiting area on 8F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002339,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F工友值班室門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5093687,25.0514685,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance ofCoworker duty room on 8F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002340,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F845病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5095721,25.0515944,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of845 ward on 8F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002341,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F833病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5094593,25.0517985,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of833 ward on 8F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002342,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F816病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號中興院區8F816病房門口,121.5090147,25.0517241,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"Entrance to Room 816 on the 8th Floor, Chung Hsin Branch of Taipei Veterans General Hospital.",Taipei City,Datong District,"Room Entrance 816, 8Fl, Zhongxing Branch, No. 145, Zhengzhou Road, Datong District, Taipei City, 103"
TPEE002343,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F807病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號中興院區8F807病房門口,121.5089797,25.0515785,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"Entrance to Room 807 on the 8th Floor, Chung Hsin Branch of Taipei Veterans General Hospital.",Taipei City,Datong District,"Room Entrance 807, 8F, Zhongxing Branch, No. 145, Zhengzhou Road, Datong District, Taipei City, 103"
TPEE002344,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區9F908病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5087906,25.0515934,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of908 ward on 9F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002345,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區9F966病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5094585,25.0510953,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of966 ward on 9F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002346,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區9F955病房門口,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5095228,25.0512483,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of955 ward on 9F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002347,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區9F民眾休息區中央,,TAIFO,103,臺北市,大同區,103臺北市大同區鄭州路145號,121.5091473,25.0513334,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"In the middle of waiting area on 9F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
