id,spot_name,type,company,district,countycode,areacode,address,apparatus_name,agency_codes,latitude,longitude
170,新北市政府行政大樓3F-11,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號3樓,新北市政府,382000000A,25.0122139,121.465731
171,新北市政府行政大樓4F-1,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號4樓,新北市政府,382000000A,25.0122139,121.465731
172,新北市政府行政大樓4F-10,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號4樓,新北市政府,382000000A,25.0122139,121.465731
173,新北市政府行政大樓4F-11,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號4樓,新北市政府,382000000A,25.0122139,121.465731
174,新北市政府行政大樓4F-12,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號4樓,新北市政府,382000000A,25.0122139,121.465731
175,新北市政府行政大樓4F-2,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號4樓,新北市政府,382000000A,25.0122139,121.465731
176,新北市政府行政大樓4F-3,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號4樓,新北市政府,382000000A,25.0122139,121.465731
177,新北市政府行政大樓4F-4,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號4樓,新北市政府,382000000A,25.0122139,121.465731
178,新北市政府行政大樓4F-5,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號4樓,新北市政府,382000000A,25.0122139,121.465731
179,新北市政府行政大樓4F-6,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號4樓,新北市政府,382000000A,25.0122139,121.465731
180,新北市政府行政大樓4F-7,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號4樓,新北市政府,382000000A,25.0122139,121.465731
181,新北市政府行政大樓4F-8,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號4樓,新北市政府,382000000A,25.0122139,121.465731
182,新北市政府行政大樓4F-9,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號4樓,新北市政府,382000000A,25.0122139,121.465731
183,新北市政府行政大樓5F-1,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號5樓,新北市政府,382000000A,25.0122139,121.465731
184,新北市政府行政大樓5F-10,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號5樓,新北市政府,382000000A,25.0122139,121.465731
185,新北市政府行政大樓5F-11,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號5樓,新北市政府,382000000A,25.0122139,121.465731
186,新北市政府行政大樓5F-12,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號5樓,新北市政府,382000000A,25.0122139,121.465731
187,新北市政府行政大樓5F-2,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號5樓,新北市政府,382000000A,25.0122139,121.465731
188,新北市政府行政大樓5F-3,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號5樓,新北市政府,382000000A,25.0122139,121.465731
189,新北市政府行政大樓5F-4,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號5樓,新北市政府,382000000A,25.0122139,121.465731
190,新北市政府行政大樓5F-5,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號5樓,新北市政府,382000000A,25.0122139,121.465731
191,新北市政府行政大樓5F-6,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號5樓,新北市政府,382000000A,25.0122139,121.465731
192,新北市政府行政大樓5F-7,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號5樓,新北市政府,382000000A,25.0122139,121.465731
193,新北市政府行政大樓5F-8,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號5樓,新北市政府,382000000A,25.0122139,121.465731
194,新北市政府行政大樓5F-9,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號5樓,新北市政府,382000000A,25.0122139,121.465731
195,新北市政府行政大樓6F-1,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號6樓,新北市政府,382000000A,25.0122139,121.465731
196,新北市政府行政大樓6F-2,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號6樓,新北市政府,382000000A,25.0122139,121.465731
197,新北市政府行政大樓6F-3,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號6樓,新北市政府,382000000A,25.0122139,121.465731
198,新北市政府行政大樓6F-4,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號6樓,新北市政府,382000000A,25.0122139,121.465731
199,新北市政府行政大樓6F-5,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號6樓,新北市政府,382000000A,25.0122139,121.465731
200,新北市政府行政大樓6F-6,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號6樓,新北市政府,382000000A,25.0122139,121.465731
201,新北市政府行政大樓6F-7,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號6樓,新北市政府,382000000A,25.0122139,121.465731
202,新北市政府行政大樓6F-8,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號6樓,新北市政府,382000000A,25.0122139,121.465731
203,新北市政府行政大樓6F-9,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號6樓,新北市政府,382000000A,25.0122139,121.465731
204,新北市政府行政大樓6F-10,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號6樓,新北市政府,382000000A,25.0122139,121.465731
205,新北市政府行政大樓7F-1,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號7樓,新北市政府,382000000A,25.0122139,121.465731
206,新北市政府行政大樓7F-2,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號7樓,新北市政府,382000000A,25.0122139,121.465731
207,新北市政府行政大樓7F-3,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號7樓,新北市政府,382000000A,25.0122139,121.465731
208,新北市政府行政大樓7F-4,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號7樓,新北市政府,382000000A,25.0122139,121.465731
209,新北市政府行政大樓7F-5,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號7樓,新北市政府,382000000A,25.0122139,121.465731
210,新北市政府行政大樓7F-6,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號7樓,新北市政府,382000000A,25.0122139,121.465731
211,新北市政府行政大樓7F-7,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號7樓,新北市政府,382000000A,25.0122139,121.465731
212,新北市政府行政大樓7F-8,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號7樓,新北市政府,382000000A,25.0122139,121.465731
213,新北市政府行政大樓7F-9,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號7樓,新北市政府,382000000A,25.0122139,121.465731
214,新北市政府行政大樓8F-1,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號8樓,新北市政府,382000000A,25.0122139,121.465731
215,新北市政府行政大樓8F-2,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號8樓,新北市政府,382000000A,25.0122139,121.465731
216,新北市政府行政大樓8F-3,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號8樓,新北市政府,382000000A,25.0122139,121.465731
217,新北市政府行政大樓9F-1,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號9樓,新北市政府,382000000A,25.0122139,121.465731
218,新北市政府行政大樓9F-2,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號9樓,新北市政府,382000000A,25.0122139,121.465731
219,新北市政府行政大樓9F-3,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號9樓,新北市政府,382000000A,25.0122139,121.465731
220,新北市政府行政大樓9F-4,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號9樓,新北市政府,382000000A,25.0122139,121.465731
221,新北市政府行政大樓9F-5,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號9樓,新北市政府,382000000A,25.0122139,121.465731
222,新北市政府行政大樓9F-6,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號9樓,新北市政府,382000000A,25.0122139,121.465731
223,新北市政府行政大樓B1-1,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號B1,新北市政府,382000000A,25.0122139,121.465731
224,新北市政府行政大樓B1-2,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號B1,新北市政府,382000000A,25.0122139,121.465731
225,新北市政府行政大樓B1-3,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號B1,新北市政府,382000000A,25.0122139,121.465731
226,新北市政府行政大樓B1-4,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號B1,新北市政府,382000000A,25.0122139,121.465731
227,新北市政府行政大樓B1-5,NewTaipei,大同資訊,板橋區,65000,65000010,新北市板橋區中山路1段161號B1,新北市政府,382000000A,25.0122139,121.465731
228,九份遊客中心,NewTaipei,中華電信,瑞芳區,65000,65000120,新北市瑞芳區汽車路89號1樓,新北市政府觀光旅遊局,382300000H,25.110636,121.845015
229,坪林旅遊服務中心,NewTaipei,中華電信,坪林區,65000,65000200,新北市坪林區北宜路八段67號2樓,新北市政府觀光旅遊局,382300000H,24.937738,121.702189
230,板橋火車站旅遊服務中心,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區縣民大道2段7號B1,新北市政府觀光旅遊局,382300000H,25.013879,121.46401
231,板橋第一運動場1F,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區漢生東路278號1樓,新北市政府教育局,382040000E,25.010554,121.469072
232,板橋第一運動場6F,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區漢生東路278號6樓,新北市政府教育局,382040000E,25.010554,121.469072
233,烏來遊客中心,NewTaipei,中華電信,烏來區,65000,65000290,新北市烏來區烏來街45-1號1F,新北市政府觀光旅遊局,382300000H,24.864434,121.551768
234,烏來瀑布遊客中心,NewTaipei,中華電信,烏來區,65000,65000290,新北市烏來區烏來村瀑布路34號1樓,新北市政府觀光旅遊局,382300000H,24.848795,121.551784
235,淡水捷運站旅遊服務中心,NewTaipei,中華電信,淡水區,65000,65000100,新北市淡水區中正路1號1樓,新北市政府觀光旅遊局,382300000H,25.1755786,121.43847
236,猴硐遊客中心,NewTaipei,中華電信,瑞芳區,65000,65000120,新北市瑞芳區柴寮路44號1樓,新北市政府觀光旅遊局,382300000H,25.086971,121.827484
237,新北市八里區公所1F,NewTaipei,中華電信,八里區,65000,65000230,新北市八里區八里大道18號,新北市八里區公所,382690000A,25.153837,121.406129
238,新北市八里區衛生所,NewTaipei,中華電信,八里區,65000,65000230,新北市八里區舊城里舊城路16號1樓,新北市政府衛生局,382140000I,25.147204,121.399739
239,新北市三芝區公所,NewTaipei,中華電信,三芝區,65000,65000210,新北市三芝區中山路1段32號1樓,新北市三芝區公所,382670000A,25.257766,121.500872
240,新北市三芝區衛生所,NewTaipei,中華電信,三芝區,65000,65000210,新北市三芝區中山路1段12號1樓,新北市政府衛生局,382140000I,25.258357,121.500569
241,新北市三重戶政事務所-1,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區新北大道1段9號5樓,新北市政府民政局,382020000A,25.06099,121.489167
242,新北市三重戶政事務所-2,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區新北大道1段9號5樓,新北市政府民政局,382020000A,25.06099,121.489167
243,新北市三重戶政事務所溪美辦事處,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區溪尾街73號2樓,新北市政府民政局,382020000A,25.077693,121.490849
244,新北市三重地政事務所8F_A,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區新北大道1段11號8樓,新北市政府地政局,382160000A,25.060881,121.488336
245,新北市三重地政事務所8F_B,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區新北大道1段11號8樓,新北市政府地政局,382160000A,25.060881,121.488336
246,新北市三重地政事務所9F_A,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區新北大道1段11號9樓,新北市政府地政局,382160000A,25.060881,121.488336
247,新北市三重地政事務所9F_B,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區新北大道1段11號8樓,新北市政府地政局,382160000A,25.060881,121.488336
248,新北市三重區公所1F_A,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區新北大道1段11號1樓,新北市三重區公所,382520000A,25.061018,121.488274
249,新北市三重區公所1F_B,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區新北大道1段11號1樓,新北市三重區公所,382520000A,25.061018,121.488274
250,新北市三重區公所4F,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區新北大道1段11號4樓,新北市三重區公所,382520000A,25.061018,121.488274
251,新北市三重區衛生所,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區新北大道1段1號1樓,新北市政府衛生局,382140000I,25.061118,121.491519
252,新北市三峽戶政事務所,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區光明路71號5樓,新北市政府民政局,382020000A,24.9285479,121.375924
253,新北市三峽區公所1F_A,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區中山路17號1樓,新北市三峽區公所,382580000A,24.934266,121.369045
254,新北市三峽區公所1F_B,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區中山路17號1樓,新北市三峽區公所,382580000A,24.934266,121.369045
255,新北市三峽區公所2F_A,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區中山路17號2樓,新北市三峽區公所,382580000A,24.934266,121.369045
